item name,exercise id,link
uva-paired-samples-1812-nl,120955,https://app.grasple.com/#/challenge/120955
uva-power-1557-nl,120956,https://app.grasple.com/#/challenge/120956
uva-test-1639-nl,120957,https://app.grasple.com/#/challenge/120957
uva-test-532-nl,120958,https://app.grasple.com/#/challenge/120958
uva-sample-mean-874-nl,120959,https://app.grasple.com/#/challenge/120959
uva-null-hypothesis-272-nl,120960,https://app.grasple.com/#/challenge/120960
uva-binomial-test-1539-nl,120961,https://app.grasple.com/#/challenge/120961
uva-binomial-test-1441-nl,120962,https://app.grasple.com/#/challenge/120962
uva-binomial-test-1529-nl,120963,https://app.grasple.com/#/challenge/120963
uva-test-377-nl,120964,https://app.grasple.com/#/challenge/120964
uva-sample-mean-1359-nl,120965,https://app.grasple.com/#/challenge/120965
uva-inferential-statistics-15-nl,120966,https://app.grasple.com/#/challenge/120966
uva-simple-linear-regression-41-nl,120967,https://app.grasple.com/#/challenge/120967
uva-sample-mean-1288-nl,120968,https://app.grasple.com/#/challenge/120968
uva-confidence-level-861-nl,120969,https://app.grasple.com/#/challenge/120969
uva-sample-mean-232-nl,120970,https://app.grasple.com/#/challenge/120970
uva-oneway-anova-460-nl,120971,https://app.grasple.com/#/challenge/120971
uva-inferential-statistics-9-nl,120972,https://app.grasple.com/#/challenge/120972
uva-signed-rank-test-177-nl,120973,https://app.grasple.com/#/challenge/120973
uva-binomial-test-1423-nl,120974,https://app.grasple.com/#/challenge/120974
uva-one-sample-mean-307-nl,120975,https://app.grasple.com/#/challenge/120975
uva-binomial-test-1433-nl,120976,https://app.grasple.com/#/challenge/120976
uva-bayesian-statistics-987-nl,120977,https://app.grasple.com/#/challenge/120977
uva-squared-1467-nl,120978,https://app.grasple.com/#/challenge/120978
uva-squared-1477-nl,120979,https://app.grasple.com/#/challenge/120979
uva-equation-1947-nl,120980,https://app.grasple.com/#/challenge/120980
uva-squared-1483-nl,120981,https://app.grasple.com/#/challenge/120981
uva-squared-1493-nl,120982,https://app.grasple.com/#/challenge/120982
uva-statistical-errors-55-nl,120983,https://app.grasple.com/#/challenge/120983
uva-two-sided-hypothesis-1746-nl,120984,https://app.grasple.com/#/challenge/120984
uva-bayesian-statistics-973-nl,120985,https://app.grasple.com/#/challenge/120985
uva-sample-mean-1376-nl,120986,https://app.grasple.com/#/challenge/120986
uva-binomial-test-1506-nl,120987,https://app.grasple.com/#/challenge/120987
uva-binomial-test-1516-nl,120988,https://app.grasple.com/#/challenge/120988
uva-sample-mean-589-nl,120989,https://app.grasple.com/#/challenge/120989
uva-power-1578-nl,120990,https://app.grasple.com/#/challenge/120990
uva-test-1616-nl,120991,https://app.grasple.com/#/challenge/120991
uva-power-1568-nl,120992,https://app.grasple.com/#/challenge/120992
uva-test-1606-nl,120993,https://app.grasple.com/#/challenge/120993
uva-value-842-nl,120994,https://app.grasple.com/#/challenge/120994
uva-inferential-statistics-130-nl,120995,https://app.grasple.com/#/challenge/120995
uva-confidence-level-885-nl,120996,https://app.grasple.com/#/challenge/120996
uva-inferential-statistics-120-nl,120997,https://app.grasple.com/#/challenge/120997
uva-squared-1458-nl,120998,https://app.grasple.com/#/challenge/120998
uva-inferential-statistics-58-nl,120999,https://app.grasple.com/#/challenge/120999
uva-simple-linear-regression-889-nl,121000,https://app.grasple.com/#/challenge/121000
uva-sample-mean-1304-nl,121001,https://app.grasple.com/#/challenge/121001
uva-two-sided-hypothesis-93-nl,121002,https://app.grasple.com/#/challenge/121002
uva-one-sample-mean-391-nl,121003,https://app.grasple.com/#/challenge/121003
uva-two-sided-hypothesis-1734-nl,121004,https://app.grasple.com/#/challenge/121004
uva-two-sided-hypothesis-1724-nl,121005,https://app.grasple.com/#/challenge/121005
uva-squared-790-nl,121006,https://app.grasple.com/#/challenge/121006
uva-sample-mean-552-nl,121007,https://app.grasple.com/#/challenge/121007
uva-test-96-nl,121008,https://app.grasple.com/#/challenge/121008
uva-binomial-test-1532-nl,121009,https://app.grasple.com/#/challenge/121009
uva-paired-samples-505-nl,121010,https://app.grasple.com/#/challenge/121010
uva-oneway-anova-183-nl,121011,https://app.grasple.com/#/challenge/121011
uva-binomial-test-1522-nl,121012,https://app.grasple.com/#/challenge/121012
uva-intercept-124-nl,121013,https://app.grasple.com/#/challenge/121013
uva-paired-samples-1809-nl,121014,https://app.grasple.com/#/challenge/121014
uva-test-1622-nl,121015,https://app.grasple.com/#/challenge/121015
uva-paired-samples-1819-nl,121016,https://app.grasple.com/#/challenge/121016
uva-test-1632-nl,121017,https://app.grasple.com/#/challenge/121017
uva-squared-193-nl,121018,https://app.grasple.com/#/challenge/121018
uva-two-sided-hypothesis-408-nl,121019,https://app.grasple.com/#/challenge/121019
uva-test-1781-nl,121020,https://app.grasple.com/#/challenge/121020
uva-power-1597-nl,121021,https://app.grasple.com/#/challenge/121021
uva-test-1791-nl,121022,https://app.grasple.com/#/challenge/121022
uva-power-1587-nl,121023,https://app.grasple.com/#/challenge/121023
uva-two-sided-hypothesis-1700-nl,121024,https://app.grasple.com/#/challenge/121024
uva-two-sided-hypothesis-1710-nl,121025,https://app.grasple.com/#/challenge/121025
uva-sample-mean-1046-nl,121026,https://app.grasple.com/#/challenge/121026
uva-test-1640-nl,121027,https://app.grasple.com/#/challenge/121027
uva-paired-samples-332-nl,121028,https://app.grasple.com/#/challenge/121028
uva-statistical-errors-907-nl,121029,https://app.grasple.com/#/challenge/121029
uva-simple-linear-regression-91-nl,121030,https://app.grasple.com/#/challenge/121030
uva-binomial-test-1428-nl,121031,https://app.grasple.com/#/challenge/121031
uva-binomial-test-1540-nl,121032,https://app.grasple.com/#/challenge/121032
uva-binomial-test-1438-nl,121033,https://app.grasple.com/#/challenge/121033
uva-bayesian-statistics-968-nl,121034,https://app.grasple.com/#/challenge/121034
uva-simple-linear-regression-795-nl,121035,https://app.grasple.com/#/challenge/121035
uva-statistical-errors-112-nl,121036,https://app.grasple.com/#/challenge/121036
uva-confidence-level-855-nl,121037,https://app.grasple.com/#/challenge/121037
uva-simple-linear-regression-1386-nl,121038,https://app.grasple.com/#/challenge/121038
uva-independent-samples-means-485-nl,121039,https://app.grasple.com/#/challenge/121039
uva-squared-1488-nl,121040,https://app.grasple.com/#/challenge/121040
uva-squared-1498-nl,121041,https://app.grasple.com/#/challenge/121041
uva-sample-mean-453-nl,121042,https://app.grasple.com/#/challenge/121042
uva-oneway-anova-273-nl,121043,https://app.grasple.com/#/challenge/121043
uva-null-hypothesis-775-nl,121044,https://app.grasple.com/#/challenge/121044
uva-power-349-nl,121045,https://app.grasple.com/#/challenge/121045
uva-inferential-statistics-149-nl,121046,https://app.grasple.com/#/challenge/121046
uva-paired-samples-1836-nl,121047,https://app.grasple.com/#/challenge/121047
uva-equation-1901-nl,121048,https://app.grasple.com/#/challenge/121048
uva-independent-samples-means-279-nl,121049,https://app.grasple.com/#/challenge/121049
uva-test-1765-nl,121050,https://app.grasple.com/#/challenge/121050
uva-power-1573-nl,121051,https://app.grasple.com/#/challenge/121051
uva-test-1775-nl,121052,https://app.grasple.com/#/challenge/121052
uva-paired-samples-1826-nl,121053,https://app.grasple.com/#/challenge/121053
uva-equation-1911-nl,121054,https://app.grasple.com/#/challenge/121054
uva-independent-samples-means-311-nl,121055,https://app.grasple.com/#/challenge/121055
uva-power-1563-nl,121056,https://app.grasple.com/#/challenge/121056
uva-inferential-statistics-21-nl,121057,https://app.grasple.com/#/challenge/121057
uva-value-47-nl,121058,https://app.grasple.com/#/challenge/121058
uva-independent-samples-means-632-nl,121059,https://app.grasple.com/#/challenge/121059
uva-binomial-test-1417-nl,121060,https://app.grasple.com/#/challenge/121060
uva-inferential-statistics-43-nl,121061,https://app.grasple.com/#/challenge/121061
uva-binomial-test-1407-nl,121062,https://app.grasple.com/#/challenge/121062
uva-squared-1453-nl,121063,https://app.grasple.com/#/challenge/121063
uva-paired-samples-1844-nl,121064,https://app.grasple.com/#/challenge/121064
uva-sample-mean-619-nl,121065,https://app.grasple.com/#/challenge/121065
uva-test-1798-nl,121066,https://app.grasple.com/#/challenge/121066
uva-test-1788-nl,121067,https://app.grasple.com/#/challenge/121067
uva-two-sided-hypothesis-1719-nl,121068,https://app.grasple.com/#/challenge/121068
uva-two-sided-hypothesis-1709-nl,121069,https://app.grasple.com/#/challenge/121069
uva-equation-1945-nl,121070,https://app.grasple.com/#/challenge/121070
uva-squared-1475-nl,121071,https://app.grasple.com/#/challenge/121071
uva-test-109-nl,121072,https://app.grasple.com/#/challenge/121072
uva-independent-samples-means-345-nl,121073,https://app.grasple.com/#/challenge/121073
uva-squared-1465-nl,121074,https://app.grasple.com/#/challenge/121074
uva-test-1649-nl,121075,https://app.grasple.com/#/challenge/121075
uva-bayesian-statistics-985-nl,121076,https://app.grasple.com/#/challenge/121076
uva-binomial-test-1549-nl,121077,https://app.grasple.com/#/challenge/121077
uva-binomial-test-1431-nl,121078,https://app.grasple.com/#/challenge/121078
uva-critical-value-169-nl,121079,https://app.grasple.com/#/challenge/121079
uva-binomial-test-1421-nl,121080,https://app.grasple.com/#/challenge/121080
uva-binomial-test-1443-nl,121081,https://app.grasple.com/#/challenge/121081
uva-equation-11-nl,121082,https://app.grasple.com/#/challenge/121082
uva-sample-mean-876-nl,121083,https://app.grasple.com/#/challenge/121083
uva-inferential-statistics-371-nl,121084,https://app.grasple.com/#/challenge/121084
uva-paired-samples-1810-nl,121085,https://app.grasple.com/#/challenge/121085
uva-equation-1927-nl,121086,https://app.grasple.com/#/challenge/121086
uva-power-1555-nl,121087,https://app.grasple.com/#/challenge/121087
uva-twoway-anova-292-nl,121088,https://app.grasple.com/#/challenge/121088
uva-paired-samples-1800-nl,121089,https://app.grasple.com/#/challenge/121089
uva-equation-1937-nl,121090,https://app.grasple.com/#/challenge/121090
uva-test-1753-nl,121091,https://app.grasple.com/#/challenge/121091
uva-oneway-anova-568-nl,121092,https://app.grasple.com/#/challenge/121092
uva-oneway-anova-578-nl,121093,https://app.grasple.com/#/challenge/121093
uva-oneway-anova-400-nl,121094,https://app.grasple.com/#/challenge/121094
uva-signed-rank-test-912-nl,121095,https://app.grasple.com/#/challenge/121095
uva-equation-1385-nl,121096,https://app.grasple.com/#/challenge/121096
uva-sample-mean-1306-nl,121097,https://app.grasple.com/#/challenge/121097
uva-binomial-test-49-nl,121098,https://app.grasple.com/#/challenge/121098
uva-test-250-nl,121099,https://app.grasple.com/#/challenge/121099
uva-oneway-anova-360-nl,121100,https://app.grasple.com/#/challenge/121100
uva-oneway-anova-535-nl,121101,https://app.grasple.com/#/challenge/121101
uva-two-sided-hypothesis-1726-nl,121102,https://app.grasple.com/#/challenge/121102
uva-two-sided-hypothesis-1736-nl,121103,https://app.grasple.com/#/challenge/121103
uva-inferential-statistics-385-nl,121104,https://app.grasple.com/#/challenge/121104
uva-twoway-anova-100-nl,121105,https://app.grasple.com/#/challenge/121105
uva-bayesian-statistics-971-nl,121106,https://app.grasple.com/#/challenge/121106
uva-two-sided-hypothesis-1744-nl,121107,https://app.grasple.com/#/challenge/121107
uva-regression-1268-nl,121108,https://app.grasple.com/#/challenge/121108
uva-squared-1491-nl,121109,https://app.grasple.com/#/challenge/121109
uva-squared-1481-nl,121110,https://app.grasple.com/#/challenge/121110
uva-one-sample-mean-866-nl,121111,https://app.grasple.com/#/challenge/121111
uva-squared-895-nl,121112,https://app.grasple.com/#/challenge/121112
uva-equation-1918-nl,121114,https://app.grasple.com/#/challenge/121114
uva-test-1604-nl,121115,https://app.grasple.com/#/challenge/121115
uva-equation-1908-nl,121116,https://app.grasple.com/#/challenge/121116
uva-binomial-test-1514-nl,121118,https://app.grasple.com/#/challenge/121118
uva-binomial-test-1504-nl,121119,https://app.grasple.com/#/challenge/121119
uva-sample-mean-1374-nl,121126,https://app.grasple.com/#/challenge/121126
uva-test-222-nl,121127,https://app.grasple.com/#/challenge/121127
uva-test-467-nl,121128,https://app.grasple.com/#/challenge/121128
uva-confidence-intervals-30-nl,121129,https://app.grasple.com/#/challenge/121129
uva-one-sample-mean-637-nl,121130,https://app.grasple.com/#/challenge/121130
uva-test-1648-nl,121131,https://app.grasple.com/#/challenge/121131
uva-squared-1464-nl,121132,https://app.grasple.com/#/challenge/121132
uva-paired-samples-609-nl,121133,https://app.grasple.com/#/challenge/121133
uva-equation-1944-nl,121134,https://app.grasple.com/#/challenge/121134
uva-squared-1474-nl,121135,https://app.grasple.com/#/challenge/121135
uva-binomial-test-1420-nl,121136,https://app.grasple.com/#/challenge/121136
uva-anova-f-test-807-nl,121137,https://app.grasple.com/#/challenge/121137
uva-binomial-test-1430-nl,121138,https://app.grasple.com/#/challenge/121138
uva-binomial-test-1548-nl,121139,https://app.grasple.com/#/challenge/121139
uva-bayesian-statistics-984-nl,121140,https://app.grasple.com/#/challenge/121140
uva-simple-linear-regression-99-nl,121141,https://app.grasple.com/#/challenge/121141
uva-one-sample-mean-439-nl,121142,https://app.grasple.com/#/challenge/121142
uva-sample-mean-618-nl,121143,https://app.grasple.com/#/challenge/121143
uva-simple-linear-regression-195-nl,121144,https://app.grasple.com/#/challenge/121144
uva-sample-mean-125-nl,121145,https://app.grasple.com/#/challenge/121145
uva-signed-rank-test-174-nl,121146,https://app.grasple.com/#/challenge/121146
uva-two-sided-hypothesis-1708-nl,121147,https://app.grasple.com/#/challenge/121147
uva-two-sided-hypothesis-1718-nl,121148,https://app.grasple.com/#/challenge/121148
uva-test-1789-nl,121149,https://app.grasple.com/#/challenge/121149
uva-test-1799-nl,121150,https://app.grasple.com/#/challenge/121150
uva-oneway-anova-569-nl,121151,https://app.grasple.com/#/challenge/121151
uva-bayesian-statistics-837-nl,121152,https://app.grasple.com/#/challenge/121152
uva-paired-samples-289-nl,121153,https://app.grasple.com/#/challenge/121153
uva-sample-mean-877-nl,121154,https://app.grasple.com/#/challenge/121154
uva-binomial-test-1442-nl,121155,https://app.grasple.com/#/challenge/121155
uva-inferential-statistics-16-nl,121156,https://app.grasple.com/#/challenge/121156
uva-independent-samples-means-45-nl,121157,https://app.grasple.com/#/challenge/121157
uva-equation-1936-nl,121158,https://app.grasple.com/#/challenge/121158
uva-paired-samples-1801-nl,121159,https://app.grasple.com/#/challenge/121159
uva-test-1752-nl,121160,https://app.grasple.com/#/challenge/121160
uva-power-1554-nl,121161,https://app.grasple.com/#/challenge/121161
uva-equation-1926-nl,121162,https://app.grasple.com/#/challenge/121162
uva-paired-samples-1811-nl,121163,https://app.grasple.com/#/challenge/121163
uva-two-sided-hypothesis-1737-nl,121164,https://app.grasple.com/#/challenge/121164
uva-two-sided-hypothesis-1727-nl,121165,https://app.grasple.com/#/challenge/121165
uva-sample-mean-429-nl,121166,https://app.grasple.com/#/challenge/121166
uva-test-807-nl,121167,https://app.grasple.com/#/challenge/121167
uva-oneway-anova-361-nl,121168,https://app.grasple.com/#/challenge/121168
uva-simple-linear-regression-833-nl,121169,https://app.grasple.com/#/challenge/121169
uva-binomial-test-421-nl,121170,https://app.grasple.com/#/challenge/121170
uva-statistical-errors-168-nl,121171,https://app.grasple.com/#/challenge/121171
uva-independent-samples-means-789-nl,121172,https://app.grasple.com/#/challenge/121172
uva-test-329-nl,121173,https://app.grasple.com/#/challenge/121173
uva-sample-mean-1307-nl,121174,https://app.grasple.com/#/challenge/121174
uva-signed-rank-test-913-nl,121175,https://app.grasple.com/#/challenge/121175
uva-value-841-nl,121176,https://app.grasple.com/#/challenge/121176
uva-critical-value-243-nl,121177,https://app.grasple.com/#/challenge/121177
uva-test-1615-nl,121178,https://app.grasple.com/#/challenge/121178
uva-equation-1909-nl,121179,https://app.grasple.com/#/challenge/121179
uva-test-1605-nl,121180,https://app.grasple.com/#/challenge/121180
uva-equation-1919-nl,121181,https://app.grasple.com/#/challenge/121181
uva-inferential-statistics-151-nl,121182,https://app.grasple.com/#/challenge/121182
uva-oneway-anova-497-nl,121183,https://app.grasple.com/#/challenge/121183
uva-squared-894-nl,121184,https://app.grasple.com/#/challenge/121184
uva-independent-samples-means-434-nl,121185,https://app.grasple.com/#/challenge/121185
uva-binomial-test-1505-nl,121186,https://app.grasple.com/#/challenge/121186
uva-inferential-statistics-39-nl,121187,https://app.grasple.com/#/challenge/121187
uva-sample-mean-1375-nl,121188,https://app.grasple.com/#/challenge/121188
uva-binomial-test-1515-nl,121189,https://app.grasple.com/#/challenge/121189
uva-bayesian-statistics-970-nl,121190,https://app.grasple.com/#/challenge/121190
uva-twoway-anova-163-nl,121191,https://app.grasple.com/#/challenge/121191
uva-squared-1480-nl,121192,https://app.grasple.com/#/challenge/121192
uva-confidence-level-791-nl,121193,https://app.grasple.com/#/challenge/121193
uva-one-sample-mean-867-nl,121194,https://app.grasple.com/#/challenge/121194
uva-confidence-level-781-nl,121195,https://app.grasple.com/#/challenge/121195
uva-squared-1490-nl,121196,https://app.grasple.com/#/challenge/121196
uva-two-sided-hypothesis-1745-nl,121197,https://app.grasple.com/#/challenge/121197
uva-sample-mean-238-nl,121198,https://app.grasple.com/#/challenge/121198
uva-paired-samples-290-nl,121199,https://app.grasple.com/#/challenge/121199
uva-anova-79-nl,121200,https://app.grasple.com/#/challenge/121200
uva-equation-106-nl,121201,https://app.grasple.com/#/challenge/121201
uva-binomial-test-1523-nl,121202,https://app.grasple.com/#/challenge/121202
uva-paired-samples-504-nl,121203,https://app.grasple.com/#/challenge/121203
uva-binomial-test-1533-nl,121204,https://app.grasple.com/#/challenge/121204
uva-test-1633-nl,121205,https://app.grasple.com/#/challenge/121205
uva-paired-samples-1818-nl,121206,https://app.grasple.com/#/challenge/121206
uva-test-1623-nl,121207,https://app.grasple.com/#/challenge/121207
uva-paired-samples-1808-nl,121208,https://app.grasple.com/#/challenge/121208
uva-one-sample-mean-103-nl,121209,https://app.grasple.com/#/challenge/121209
uva-test-1641-nl,121210,https://app.grasple.com/#/challenge/121210
uva-binomial-test-1439-nl,121211,https://app.grasple.com/#/challenge/121211
uva-binomial-test-1541-nl,121212,https://app.grasple.com/#/challenge/121212
uva-binomial-test-1429-nl,121213,https://app.grasple.com/#/challenge/121213
uva-paired-samples-566-nl,121214,https://app.grasple.com/#/challenge/121214
uva-inferential-statistics-3-nl,121215,https://app.grasple.com/#/challenge/121215
uva-two-sided-hypothesis-1711-nl,121216,https://app.grasple.com/#/challenge/121216
uva-two-sided-hypothesis-1701-nl,121217,https://app.grasple.com/#/challenge/121217
uva-power-1586-nl,121218,https://app.grasple.com/#/challenge/121218
uva-test-1790-nl,121219,https://app.grasple.com/#/challenge/121219
uva-regression-176-nl,121220,https://app.grasple.com/#/challenge/121220
uva-power-1596-nl,121221,https://app.grasple.com/#/challenge/121221
uva-test-1780-nl,121222,https://app.grasple.com/#/challenge/121222
uva-power-1562-nl,121223,https://app.grasple.com/#/challenge/121223
uva-equation-572-nl,121224,https://app.grasple.com/#/challenge/121224
uva-test-1774-nl,121225,https://app.grasple.com/#/challenge/121225
uva-sample-mean-593-nl,121226,https://app.grasple.com/#/challenge/121226
uva-equation-1910-nl,121227,https://app.grasple.com/#/challenge/121227
uva-paired-samples-1827-nl,121228,https://app.grasple.com/#/challenge/121228
uva-power-1572-nl,121229,https://app.grasple.com/#/challenge/121229
uva-equation-1900-nl,121230,https://app.grasple.com/#/challenge/121230
uva-paired-samples-1837-nl,121231,https://app.grasple.com/#/challenge/121231
uva-test-1764-nl,121232,https://app.grasple.com/#/challenge/121232
uva-inferential-statistics-158-nl,121233,https://app.grasple.com/#/challenge/121233
uva-signed-rank-test-189-nl,121234,https://app.grasple.com/#/challenge/121234
uva-simple-linear-regression-178-nl,121235,https://app.grasple.com/#/challenge/121235
uva-one-sample-mean-350-nl,121236,https://app.grasple.com/#/challenge/121236
uva-sample-mean-161-nl,121237,https://app.grasple.com/#/challenge/121237
uva-bayesian-statistics-979-nl,121238,https://app.grasple.com/#/challenge/121238
uva-simple-linear-regression-794-nl,121239,https://app.grasple.com/#/challenge/121239
uva-bayesian-statistics-969-nl,121240,https://app.grasple.com/#/challenge/121240
uva-oneway-anova-114-nl,121241,https://app.grasple.com/#/challenge/121241
uva-squared-1499-nl,121242,https://app.grasple.com/#/challenge/121242
uva-squared-1489-nl,121243,https://app.grasple.com/#/challenge/121243
uva-simple-linear-regression-1387-nl,121244,https://app.grasple.com/#/challenge/121244
uva-confidence-level-854-nl,121245,https://app.grasple.com/#/challenge/121245
uva-independent-samples-means-494-nl,121246,https://app.grasple.com/#/challenge/121246
uva-regression-159-nl,121247,https://app.grasple.com/#/challenge/121247
uva-binomial-test-1406-nl,121248,https://app.grasple.com/#/challenge/121248
uva-inferential-statistics-42-nl,121249,https://app.grasple.com/#/challenge/121249
uva-binomial-test-1416-nl,121250,https://app.grasple.com/#/challenge/121250
uva-statistical-errors-94-nl,121251,https://app.grasple.com/#/challenge/121251
uva-value-848-nl,121252,https://app.grasple.com/#/challenge/121252
uva-paired-samples-1845-nl,121253,https://app.grasple.com/#/challenge/121253
uva-squared-1452-nl,121254,https://app.grasple.com/#/challenge/121254
uva-value-784-nl,121255,https://app.grasple.com/#/challenge/121255
uva-inferential-statistics-353-nl,121256,https://app.grasple.com/#/challenge/121256
uva-value-53-nl,121257,https://app.grasple.com/#/challenge/121257
uva-squared-95-nl,121258,https://app.grasple.com/#/challenge/121258
uva-binomial-test-1509-nl,121259,https://app.grasple.com/#/challenge/121259
uva-binomial-test-1519-nl,121260,https://app.grasple.com/#/challenge/121260
uva-inferential-statistics-25-nl,121261,https://app.grasple.com/#/challenge/121261
uva-power-1577-nl,121262,https://app.grasple.com/#/challenge/121262
uva-test-1619-nl,121263,https://app.grasple.com/#/challenge/121263
uva-regression-197-nl,121264,https://app.grasple.com/#/challenge/121264
uva-test-1761-nl,121265,https://app.grasple.com/#/challenge/121265
uva-equation-1905-nl,121266,https://app.grasple.com/#/challenge/121266
uva-paired-samples-1832-nl,121267,https://app.grasple.com/#/challenge/121267
uva-power-1567-nl,121268,https://app.grasple.com/#/challenge/121268
uva-test-1609-nl,121269,https://app.grasple.com/#/challenge/121269
uva-equation-1915-nl,121270,https://app.grasple.com/#/challenge/121270
uva-paired-samples-1822-nl,121271,https://app.grasple.com/#/challenge/121271
uva-test-1771-nl,121272,https://app.grasple.com/#/challenge/121272
uva-signed-rank-test-98-nl,121273,https://app.grasple.com/#/challenge/121273
uva-two-sided-hypothesis-1749-nl,121274,https://app.grasple.com/#/challenge/121274
uva-test-286-nl,121275,https://app.grasple.com/#/challenge/121275
uva-oneway-anova-173-nl,121276,https://app.grasple.com/#/challenge/121276
uva-test-606-nl,121277,https://app.grasple.com/#/challenge/121277
uva-squared-1457-nl,121278,https://app.grasple.com/#/challenge/121278
uva-paired-samples-1840-nl,121279,https://app.grasple.com/#/challenge/121279
uva-binomial-test-1413-nl,121280,https://app.grasple.com/#/challenge/121280
uva-binomial-test-1403-nl,121281,https://app.grasple.com/#/challenge/121281
uva-simple-linear-regression-886-nl,121282,https://app.grasple.com/#/challenge/121282
uva-paired-samples-271-nl,121283,https://app.grasple.com/#/challenge/121283
uva-sample-mean-1287-nl,121284,https://app.grasple.com/#/challenge/121284
uva-oneway-anova-330-nl,121285,https://app.grasple.com/#/challenge/121285
uva-sample-mean-35-nl,121286,https://app.grasple.com/#/challenge/121286
uva-test-1626-nl,121287,https://app.grasple.com/#/challenge/121287
uva-oneway-anova-399-nl,121288,https://app.grasple.com/#/challenge/121288
uva-power-1558-nl,121289,https://app.grasple.com/#/challenge/121289
uva-test-1636-nl,121290,https://app.grasple.com/#/challenge/121290
uva-inferential-statistics-162-nl,121291,https://app.grasple.com/#/challenge/121291
uva-independent-samples-means-407-nl,121292,https://app.grasple.com/#/challenge/121292
uva-squared-248-nl,121293,https://app.grasple.com/#/challenge/121293
uva-paired-samples-354-nl,121294,https://app.grasple.com/#/challenge/121294
uva-binomial-test-1536-nl,121295,https://app.grasple.com/#/challenge/121295
uva-binomial-test-1526-nl,121296,https://app.grasple.com/#/challenge/121296
uva-one-sample-mean-308-nl,121297,https://app.grasple.com/#/challenge/121297
uva-oneway-anova-904-nl,121298,https://app.grasple.com/#/challenge/121298
uva-inferential-statistics-68-nl,121299,https://app.grasple.com/#/challenge/121299
uva-binomial-test-1544-nl,121300,https://app.grasple.com/#/challenge/121300
uva-value-872-nl,121301,https://app.grasple.com/#/challenge/121301
uva-test-1644-nl,121302,https://app.grasple.com/#/challenge/121302
uva-sample-mean-1042-nl,121303,https://app.grasple.com/#/challenge/121303
uva-confidence-level-779-nl,121304,https://app.grasple.com/#/challenge/121304
uva-squared-1468-nl,121305,https://app.grasple.com/#/challenge/121305
uva-squared-1478-nl,121306,https://app.grasple.com/#/challenge/121306
uva-equation-1948-nl,121307,https://app.grasple.com/#/challenge/121307
uva-two-sided-hypothesis-1704-nl,121308,https://app.grasple.com/#/challenge/121308
uva-two-sided-hypothesis-1714-nl,121309,https://app.grasple.com/#/challenge/121309
uva-power-1593-nl,121310,https://app.grasple.com/#/challenge/121310
uva-parametric-techniques-105-nl,121311,https://app.grasple.com/#/challenge/121311
uva-test-1785-nl,121312,https://app.grasple.com/#/challenge/121312
uva-power-1583-nl,121313,https://app.grasple.com/#/challenge/121313
uva-test-1795-nl,121314,https://app.grasple.com/#/challenge/121314
uva-two-sided-hypothesis-1722-nl,121315,https://app.grasple.com/#/challenge/121315
uva-equation-288-nl,121316,https://app.grasple.com/#/challenge/121316
uva-two-sided-hypothesis-1732-nl,121317,https://app.grasple.com/#/challenge/121317
uva-sample-mean-554-nl,121318,https://app.grasple.com/#/challenge/121318
uva-inferential-statistics-126-nl,121319,https://app.grasple.com/#/challenge/121319
uva-value-844-nl,121320,https://app.grasple.com/#/challenge/121320
uva-confidence-level-883-nl,121321,https://app.grasple.com/#/challenge/121321
uva-paired-samples-1849-nl,121322,https://app.grasple.com/#/challenge/121322
uva-rank-sum-test-77-nl,121323,https://app.grasple.com/#/challenge/121323
uva-value-28-nl,121324,https://app.grasple.com/#/challenge/121324
uva-twoway-anova-40-nl,121325,https://app.grasple.com/#/challenge/121325
uva-test-401-nl,121326,https://app.grasple.com/#/challenge/121326
uva-one-sample-mean-403-nl,121327,https://app.grasple.com/#/challenge/121327
uva-test-411-nl,121328,https://app.grasple.com/#/challenge/121328
uva-signed-rank-test-916-nl,121329,https://app.grasple.com/#/challenge/121329
uva-binomial-test-1510-nl,121330,https://app.grasple.com/#/challenge/121330
uva-sample-mean-1360-nl,121331,https://app.grasple.com/#/challenge/121331
uva-binomial-test-1500-nl,121332,https://app.grasple.com/#/challenge/121332
uva-test-1600-nl,121333,https://app.grasple.com/#/challenge/121333
uva-test-1778-nl,121334,https://app.grasple.com/#/challenge/121334
uva-test-1610-nl,121335,https://app.grasple.com/#/challenge/121335
uva-test-1768-nl,121336,https://app.grasple.com/#/challenge/121336
uva-slope-766-nl,121337,https://app.grasple.com/#/challenge/121337
uva-squared-1495-nl,121338,https://app.grasple.com/#/challenge/121338
uva-squared-1485-nl,121339,https://app.grasple.com/#/challenge/121339
uva-two-sided-hypothesis-1740-nl,121340,https://app.grasple.com/#/challenge/121340
uva-intercept-836-nl,121341,https://app.grasple.com/#/challenge/121341
uva-confidence-level-858-nl,121342,https://app.grasple.com/#/challenge/121342
uva-oneway-anova-635-nl,121343,https://app.grasple.com/#/challenge/121343
uva-simple-linear-regression-788-nl,121344,https://app.grasple.com/#/challenge/121344
uva-equation-1232-nl,121345,https://app.grasple.com/#/challenge/121345
uva-binomial-test-1435-nl,121346,https://app.grasple.com/#/challenge/121346
uva-inferential-statistics-71-nl,121347,https://app.grasple.com/#/challenge/121347
uva-binomial-test-1425-nl,121348,https://app.grasple.com/#/challenge/121348
uva-inferential-statistics-61-nl,121349,https://app.grasple.com/#/challenge/121349
